CustomerID,Age,Gender,City,ProductCategory,Quantity,Membership,VisitFrequency,TotalSpend,HighSpender
C00425,52,Female,Houston,Household,5,No,22,234.1,Yes
C00426,67,Female,Houston,Beverages,5,Yes,21,158.25,Yes
C00427,42,Female,Los Angeles,Snacks,8,No,7,197.6,Yes
C00428,41,Female,Houston,Dairy,9,No,26,264.87,Yes
C00429,30,Male,Los Angeles,Dairy,6,No,29,226.02,Yes
C00430,24,Male,New York,Household,10,No,5,85.7,No
C00431,53,Male,Houston,Beverages,3,No,14,130.14,Yes
C00432,62,Female,Los Angeles,Dairy,2,No,14,96.04,No
C00433,37,Female,Los Angeles,Frozen Foods,3,No,3,86.34,No
C00434,18,Male,Houston,Snacks,9,No,6,309.87,Yes
C00435,25,Female,New York,Produce,7,No,23,301.91,Yes
C00436,63,Female,Houston,Produce,9,No,17,174.33,Yes
C00437,33,Female,Los Angeles,Dairy,6,No,24,297.9,Yes
C00438,31,Male,New York,Snacks,8,Yes,8,274.72,Yes
C00439,29,Male,Miami,Frozen Foods,10,Yes,29,217.8,Yes
C00440,68,Male,Chicago,Produce,9,No,20,307.71,Yes
C00441,40,Male,Houston,Frozen Foods,3,No,30,79.68,No
C00442,32,Male,Los Angeles,Frozen Foods,7,No,30,45.29,No
C00443,45,Female,New York,Produce,9,No,24,360.0,Yes
C00444,51,Female,New York,Produce,2,Yes,3,57.3,No
C00445,19,Female,Miami,Dairy,7,Yes,29,280.0,Yes
C00446,49,Female,Houston,Household,5,Yes,15,42.95,No
C00447,40,Male,New York,Snacks,8,No,5,219.04,Yes
C00448,39,Male,Miami,Beverages,4,Yes,19,154.24,Yes
C00449,68,Female,Los Angeles,Snacks,1,Yes,2,49.43,No
C00450,42,Male,Miami,Beverages,10,Yes,21,443.4,Yes
C00451,39,Female,Houston,Produce,8,Yes,8,346.8,Yes
C00452,39,Female,Miami,Frozen Foods,6,Yes,9,78.78,No
C00453,66,Female,New York,Snacks,8,No,5,336.48,Yes
C00454,69,Female,New York,Frozen Foods,3,Yes,3,27.87,No
C00455,59,Male,Chicago,Snacks,8,Yes,12,85.68,No
C00456,23,Female,Miami,Household,8,Yes,3,51.2,No
C00457,32,Male,Los Angeles,Bakery,1,No,24,43.02,No
C00458,60,Female,Houston,Snacks,4,Yes,19,25.2,No
C00459,54,Female,Chicago,Frozen Foods,7,Yes,16,54.39,No
C00460,50,Female,Miami,Bakery,1,No,25,13.05,No
C00461,25,Female,Los Angeles,Dairy,3,No,26,87.18,No
C00462,61,Male,Chicago,Household,3,Yes,16,132.39,Yes
C00463,61,Female,New York,Produce,6,Yes,1,128.94,Yes
C00464,22,Male,Houston,Dairy,5,Yes,17,138.85,Yes
C00465,56,Female,Miami,Dairy,7,No,21,64.12,No
C00466,21,Female,Los Angeles,Snacks,3,No,20,42.09,No
C00467,23,Female,New York,Produce,1,Yes,3,7.56,No
C00468,62,Male,Chicago,Household,3,Yes,17,63.27,No
C00469,49,Female,Houston,Bakery,8,Yes,23,239.44,Yes
C00470,69,Female,Chicago,Snacks,5,Yes,17,74.6,No
C00471,47,Female,Chicago,Beverages,3,Yes,16,127.35,Yes
C00472,64,Female,Los Angeles,Snacks,8,Yes,6,392.64,Yes
C00473,52,Female,New York,Bakery,6,Yes,26,41.34,No
C00474,57,Male,Miami,Frozen Foods,3,Yes,18,5.64,No
C00475,69,Male,Los Angeles,Household,5,No,14,198.5,Yes
C00476,33,Female,Houston,Household,1,Yes,20,10.34,No
C00477,30,Female,Chicago,Snacks,6,Yes,8,109.8,Yes
C00478,67,Male,Houston,Beverages,9,No,19,182.88,Yes
C00479,59,Female,Los Angeles,Snacks,7,No,9,321.37,Yes
C00480,47,Male,Los Angeles,Bakery,8,No,21,266.24,Yes
C00481,36,Female,Miami,Household,6,Yes,22,17.94,No
C00482,34,Female,Chicago,Beverages,5,Yes,18,8.65,No
C00483,36,Male,Los Angeles,Produce,6,Yes,1,64.68,No
C00484,45,Female,Houston,Bakery,7,No,21,116.13,Yes
C00485,43,Male,Miami,Household,9,Yes,17,222.66,Yes
C00486,54,Male,Houston,Snacks,8,Yes,4,336.4,Yes
C00487,43,Male,Chicago,Household,5,Yes,16,82.15,No
C00488,40,Female,Miami,Beverages,7,Yes,24,136.15,Yes
C00489,26,Male,Miami,Bakery,8,No,30,137.12,Yes
C00490,29,Male,Miami,Produce,1,Yes,12,1.44,No
C00491,18,Female,New York,Frozen Foods,8,Yes,13,382.4,Yes
C00492,18,Female,Miami,Dairy,7,Yes,2,54.67,No
C00493,64,Female,Houston,Beverages,2,Yes,22,30.2,No
C00494,51,Female,Houston,Frozen Foods,2,No,12,14.68,No
C00495,49,Female,Chicago,Produce,6,Yes,10,150.24,Yes
C00496,65,Female,Los Angeles,Frozen Foods,3,No,29,140.04,Yes
C00497,42,Male,Los Angeles,Snacks,1,Yes,30,5.93,No
C00498,57,Female,New York,Dairy,8,Yes,15,180.8,Yes
C00499,62,Male,Miami,Beverages,7,No,5,14.7,No
C00500,18,Female,New York,Bakery,4,No,1,155.08,Yes
C00501,33,Male,Chicago,Household,1,Yes,8,32.42,No
C00502,56,Male,Chicago,Produce,2,No,21,70.58,No
C00503,22,Female,Los Angeles,Dairy,9,Yes,25,217.26,Yes
C00504,39,Female,Chicago,Produce,4,Yes,18,181.88,Yes
C00505,46,Male,Miami,Household,3,No,6,63.21,No
C00506,20,Female,Houston,Frozen Foods,8,Yes,23,209.52,Yes
C00507,29,Female,Chicago,Produce,4,Yes,1,140.28,Yes
C00508,43,Male,New York,Produce,7,No,14,185.57,Yes
C00509,33,Male,Miami,Frozen Foods,5,No,10,51.4,No
C00510,68,Male,Chicago,Frozen Foods,5,Yes,4,82.7,No
C00511,54,Female,Chicago,Household,6,Yes,18,33.12,No
C00512,39,Female,Miami,Dairy,4,Yes,23,88.8,No
C00513,46,Female,Chicago,Beverages,2,No,19,61.72,No
C00514,31,Female,Houston,Frozen Foods,6,Yes,25,40.86,No
C00515,45,Male,Los Angeles,Dairy,5,Yes,8,159.5,Yes
C00516,22,Female,Miami,Household,3,No,12,134.25,Yes
C00517,64,Male,New York,Produce,4,Yes,10,70.2,No
C00518,66,Female,Chicago,Produce,3,No,13,35.64,No
C00519,47,Female,Los Angeles,Bakery,3,No,7,134.28,Yes
C00520,63,Male,New York,Snacks,4,Yes,24,139.64,Yes
C00521,69,Female,New York,Frozen Foods,2,No,17,12.32,No
C00522,22,Female,Houston,Household,4,Yes,26,84.0,No
C00523,29,Male,Los Angeles,Dairy,10,Yes,12,340.3,Yes
C00524,33,Female,Miami,Bakery,2,No,6,58.28,No
C00525,43,Male,Los Angeles,Dairy,10,No,23,313.1,Yes
C00526,43,Male,Los Angeles,Beverages,8,No,7,230.32,Yes
C00527,65,Male,New York,Bakery,10,Yes,13,401.1,Yes
C00528,38,Male,Houston,Household,5,Yes,14,83.5,No
C00529,56,Female,Houston,Dairy,7,No,25,249.97,Yes
C00530,53,Female,Los Angeles,Frozen Foods,4,Yes,23,198.24,Yes
C00531,50,Female,Los Angeles,Dairy,10,No,28,201.1,Yes
C00532,47,Male,Chicago,Snacks,6,Yes,23,238.56,Yes
C00533,54,Female,New York,Produce,10,Yes,13,130.6,Yes
C00534,40,Female,Miami,Produce,4,Yes,6,59.24,No
C00535,27,Female,Miami,Bakery,6,Yes,19,280.86,Yes
C00536,22,Female,Houston,Dairy,1,No,13,2.27,No
C00537,53,Male,New York,Dairy,6,Yes,22,69.9,No
C00538,51,Male,Houston,Dairy,6,No,9,147.96,Yes
C00539,69,Female,Miami,Dairy,2,Yes,11,41.38,No
C00540,48,Male,Los Angeles,Snacks,10,Yes,10,318.3,Yes
C00541,27,Female,New York,Frozen Foods,10,No,3,104.4,Yes
C00542,36,Female,New York,Snacks,9,Yes,19,40.14,No
C00543,49,Female,Chicago,Household,6,No,27,114.6,Yes
C00544,18,Male,Los Angeles,Household,7,Yes,7,186.83,Yes
C00545,22,Female,Los Angeles,Snacks,2,Yes,23,57.08,No
C00546,62,Male,Houston,Snacks,2,Yes,5,60.94,No
C00547,21,Male,New York,Produce,2,No,24,55.76,No
C00548,33,Female,Houston,Household,10,Yes,24,130.4,Yes
C00549,41,Male,Los Angeles,Snacks,9,No,27,346.14,Yes
C00550,33,Male,Chicago,Dairy,3,Yes,27,15.9,No
C00551,19,Female,New York,Snacks,4,No,15,42.88,No
C00552,66,Male,Los Angeles,Dairy,1,No,2,37.23,No
C00553,45,Male,Chicago,Bakery,1,No,11,14.71,No
C00554,49,Female,Miami,Household,4,No,6,100.72,Yes
C00555,44,Female,Los Angeles,Frozen Foods,2,Yes,5,34.06,No
C00556,37,Male,Miami,Produce,8,No,20,206.72,Yes
C00557,41,Female,Houston,Frozen Foods,4,No,7,71.96,No
C00558,29,Female,Miami,Bakery,3,Yes,4,149.16,Yes
C00559,67,Male,Los Angeles,Frozen Foods,3,No,5,55.56,No
C00560,52,Male,Miami,Produce,6,Yes,24,190.38,Yes
C00561,50,Female,New York,Dairy,6,Yes,5,267.18,Yes
C00562,50,Male,Los Angeles,Bakery,6,Yes,27,193.56,Yes
C00563,68,Female,Chicago,Bakery,6,Yes,29,172.38,Yes
C00564,60,Female,Miami,Dairy,8,No,27,231.12,Yes
C00565,54,Male,New York,Dairy,8,Yes,25,202.64,Yes
C00566,29,Male,Houston,Produce,9,No,10,365.13,Yes
C00567,20,Female,Houston,Household,1,Yes,18,3.47,No
C00568,18,Female,Miami,Snacks,10,No,2,443.7,Yes
C00569,50,Female,Houston,Household,8,Yes,15,237.84,Yes
C00570,57,Female,Chicago,Beverages,5,No,9,212.95,Yes
C00571,27,Male,Los Angeles,Snacks,3,Yes,2,4.53,No
C00572,60,Female,New York,Household,10,No,3,435.9,Yes
C00573,61,Male,Miami,Snacks,3,No,22,20.67,No
C00574,46,Male,Houston,Frozen Foods,6,No,20,218.04,Yes
C00575,30,Female,Los Angeles,Beverages,8,Yes,24,171.28,Yes
C00576,29,Male,Chicago,Dairy,10,No,24,343.7,Yes
C00577,48,Male,Houston,Snacks,2,No,2,63.56,No
C00578,63,Female,Houston,Household,9,No,2,81.09,No
C00579,19,Male,New York,Produce,5,Yes,19,131.1,Yes
C00580,68,Male,Chicago,Snacks,5,Yes,14,72.9,No
C00581,67,Female,Chicago,Dairy,1,No,27,28.46,No
C00582,52,Female,Miami,Household,6,No,18,222.96,Yes
C00583,40,Female,New York,Snacks,5,No,21,24.9,No
C00584,34,Female,Miami,Bakery,7,No,1,183.89,Yes
C00585,43,Female,New York,Frozen Foods,7,No,7,218.82,Yes
C00586,25,Female,Chicago,Frozen Foods,4,Yes,8,61.88,No
C00587,46,Female,New York,Snacks,5,Yes,12,238.5,Yes
C00588,43,Male,New York,Frozen Foods,10,Yes,4,264.9,Yes
C00589,27,Male,New York,Produce,8,Yes,23,79.52,No
C00590,43,Female,Los Angeles,Beverages,2,Yes,25,12.56,No
C00591,51,Male,Los Angeles,Snacks,1,Yes,7,27.54,No
C00592,68,Male,Chicago,Produce,6,No,18,116.34,Yes
C00593,58,Female,New York,Bakery,4,Yes,18,41.72,No
C00594,24,Male,Chicago,Produce,10,No,26,25.0,No
C00595,21,Female,Los Angeles,Produce,3,Yes,10,86.28,No
C00596,67,Male,New York,Bakery,7,No,10,212.31,Yes
C00597,62,Female,Miami,Dairy,8,No,6,63.6,No
C00598,28,Male,Los Angeles,Snacks,4,No,24,121.96,Yes
C00599,46,Male,Los Angeles,Snacks,10,No,12,476.5,Yes
C00600,53,Male,Los Angeles,Snacks,6,Yes,10,293.64,Yes
C00601,42,Female,New York,Beverages,2,Yes,27,89.08,No
C00602,38,Male,Houston,Produce,8,No,13,324.4,Yes
C00603,53,Male,Miami,Snacks,6,No,26,67.56,No
C00604,27,Female,Miami,Frozen Foods,9,No,30,78.03,No
C00605,54,Female,Chicago,Dairy,6,No,27,136.8,Yes
C00606,26,Male,New York,Bakery,6,Yes,12,188.16,Yes
C00607,41,Male,Los Angeles,Bakery,2,Yes,19,85.36,No
C00608,52,Male,Houston,Beverages,5,No,1,61.85,No
C00609,66,Male,New York,Household,9,No,1,220.5,Yes
C00610,52,Female,New York,Bakery,1,No,11,32.72,No
C00611,65,Male,Houston,Dairy,4,No,18,91.32,No
C00612,53,Male,Los Angeles,Household,10,No,26,232.6,Yes
C00613,35,Female,New York,Produce,10,No,22,120.3,Yes
C00614,66,Male,Miami,Bakery,3,Yes,2,148.05,Yes
C00615,56,Male,Miami,Household,1,No,6,24.28,No
C00616,49,Male,Houston,Household,1,No,16,27.1,No
C00617,41,Female,Los Angeles,Bakery,1,No,27,11.71,No
C00618,40,Female,Houston,Frozen Foods,1,No,1,26.19,No
C00619,49,Male,New York,Produce,2,No,9,27.02,No
C00620,54,Male,Miami,Snacks,5,No,28,54.55,No
C00621,29,Female,Chicago,Dairy,2,No,15,29.02,No
C00622,66,Male,Houston,Bakery,4,Yes,16,4.56,No
C00623,30,Male,Chicago,Frozen Foods,9,No,14,260.46,Yes
C00624,40,Female,Chicago,Dairy,3,Yes,7,59.97,No
C00625,42,Female,Miami,Household,2,No,1,90.08,No
C00626,52,Female,Houston,Beverages,4,Yes,16,11.96,No
C00627,58,Male,Chicago,Frozen Foods,9,Yes,9,28.08,No
C00628,47,Male,New York,Household,4,Yes,29,177.64,Yes
C00629,34,Male,Los Angeles,Beverages,5,Yes,25,36.05,No
C00630,66,Male,Los Angeles,Bakery,4,No,11,4.44,No
C00631,37,Female,Miami,Frozen Foods,8,Yes,30,78.16,No
C00632,65,Male,Houston,Snacks,4,No,10,165.48,Yes
C00633,42,Male,Houston,Household,2,No,11,80.66,No
C00634,39,Female,Los Angeles,Dairy,4,No,6,70.68,No
C00635,30,Female,New York,Dairy,2,No,2,67.46,No
C00636,36,Male,Los Angeles,Household,9,Yes,18,232.74,Yes
C00637,66,Female,Los Angeles,Household,8,No,12,362.64,Yes
C00638,53,Female,Houston,Produce,9,Yes,14,33.84,No
C00639,29,Male,Chicago,Frozen Foods,4,Yes,8,163.4,Yes
C00640,58,Male,New York,Frozen Foods,1,No,25,9.36,No
C00641,36,Male,Houston,Household,3,No,4,60.57,No
C00642,29,Male,Los Angeles,Beverages,7,Yes,18,72.87,No
C00643,26,Female,Chicago,Frozen Foods,1,Yes,21,35.43,No
C00644,24,Female,New York,Dairy,8,Yes,13,273.92,Yes
C00645,45,Male,Miami,Frozen Foods,9,No,23,250.65,Yes
C00646,31,Male,New York,Produce,8,Yes,14,281.68,Yes
C00647,48,Female,New York,Produce,5,No,20,161.7,Yes
C00648,69,Male,Los Angeles,Household,9,Yes,28,351.45,Yes
C00649,36,Male,Los Angeles,Dairy,4,Yes,25,50.92,No
C00650,64,Male,Miami,Dairy,9,No,28,198.18,Yes
C00651,33,Male,Miami,Dairy,1,Yes,15,8.43,No
C00652,22,Female,Miami,Frozen Foods,3,No,20,66.15,No
C00653,52,Male,Houston,Frozen Foods,4,Yes,24,141.52,Yes
C00654,29,Female,Houston,Snacks,10,No,19,348.8,Yes
C00655,42,Male,Los Angeles,Bakery,1,No,28,35.76,No
C00656,69,Male,Los Angeles,Household,6,No,14,96.78,No
C00657,38,Female,Miami,Bakery,4,Yes,12,133.8,Yes
C00658,53,Male,Houston,Beverages,4,No,22,76.04,No
C00659,40,Female,Chicago,Frozen Foods,1,No,15,47.28,No
C00660,33,Male,Houston,Snacks,5,Yes,6,89.1,No
C00661,56,Male,Los Angeles,Snacks,9,No,19,274.95,Yes
C00662,62,Male,Houston,Produce,6,No,2,226.56,Yes
C00663,59,Male,Los Angeles,Frozen Foods,8,Yes,6,363.28,Yes
C00664,56,Male,Miami,Snacks,4,Yes,23,89.84,No
C00665,31,Female,Miami,Produce,9,No,23,167.94,Yes
C00666,48,Female,Miami,Beverages,7,Yes,26,154.49,Yes
C00667,22,Male,Chicago,Produce,7,Yes,11,118.02,Yes
C00668,52,Male,Chicago,Beverages,8,No,1,264.32,Yes
C00669,40,Female,Los Angeles,Bakery,2,Yes,28,93.4,No
C00670,46,Female,New York,Bakery,6,Yes,22,43.08,No
C00671,60,Male,Chicago,Dairy,7,No,9,199.43,Yes
C00672,28,Male,Los Angeles,Dairy,3,Yes,13,134.94,Yes
C00673,35,Female,Houston,Household,8,No,9,47.28,No
C00674,64,Male,Miami,Produce,1,No,15,25.2,No
C00675,29,Female,Miami,Household,1,Yes,28,43.4,No
C00676,26,Male,Miami,Dairy,10,No,18,451.2,Yes
C00677,27,Female,Los Angeles,Frozen Foods,3,Yes,4,78.6,No
C00678,61,Female,Miami,Produce,6,No,22,13.32,No
C00679,34,Male,Chicago,Snacks,7,No,4,43.26,No
C00680,55,Female,Houston,Frozen Foods,2,Yes,12,59.5,No
C00681,24,Male,Miami,Household,6,Yes,9,42.42,No
C00682,63,Male,Los Angeles,Produce,5,No,18,41.6,No
C00683,30,Male,Houston,Household,6,No,26,232.98,Yes
C00684,57,Male,Miami,Bakery,1,No,6,37.78,No
C00685,59,Female,New York,Beverages,10,Yes,17,423.0,Yes
C00686,26,Male,Miami,Household,7,Yes,25,43.26,No
C00687,67,Male,Chicago,Dairy,8,Yes,17,85.68,No
C00688,44,Male,Houston,Dairy,7,No,29,292.74,Yes
C00689,19,Male,Chicago,Dairy,9,Yes,13,326.97,Yes
C00690,22,Female,New York,Produce,1,Yes,12,40.49,No
C00691,46,Male,New York,Frozen Foods,10,Yes,14,495.0,Yes
C00692,54,Female,Chicago,Beverages,9,No,8,390.24,Yes
C00693,55,Female,Houston,Dairy,3,Yes,29,79.5,No
C00694,36,Female,New York,Frozen Foods,2,No,15,32.46,No
C00695,25,Male,New York,Household,6,Yes,9,173.46,Yes
C00696,65,Male,Miami,Snacks,5,Yes,1,161.45,Yes
C00697,62,Male,Los Angeles,Bakery,4,Yes,17,69.72,No
C00698,18,Male,New York,Snacks,4,Yes,10,155.12,Yes
C00699,39,Female,Houston,Beverages,8,No,30,44.32,No
C00700,69,Female,Houston,Dairy,10,No,23,391.9,Yes
C00701,34,Male,Miami,Snacks,3,No,26,7.71,No
C00702,24,Male,Houston,Bakery,1,Yes,5,25.4,No
C00703,42,Male,Miami,Frozen Foods,5,No,11,216.05,Yes
C00704,62,Male,New York,Frozen Foods,8,No,3,41.92,No
C00705,21,Male,New York,Snacks,3,No,25,79.11,No
C00706,53,Male,New York,Household,2,No,2,17.62,No
C00707,23,Male,New York,Household,1,Yes,22,44.85,No
C00708,48,Female,Los Angeles,Dairy,4,Yes,4,167.12,Yes
C00709,36,Female,Los Angeles,Bakery,2,No,21,93.52,No
C00710,61,Female,New York,Beverages,8,No,2,350.96,Yes
C00711,56,Female,Houston,Dairy,10,Yes,1,370.9,Yes
C00712,44,Male,Miami,Produce,9,No,9,90.54,No
C00713,27,Male,Chicago,Snacks,10,No,3,158.2,Yes
C00714,43,Male,Miami,Produce,1,No,6,25.35,No
C00715,36,Male,Chicago,Snacks,2,Yes,14,59.72,No
C00716,56,Male,Chicago,Beverages,6,Yes,25,235.98,Yes
C00717,20,Female,New York,Dairy,10,Yes,1,121.2,Yes
C00718,62,Male,Chicago,Bakery,7,No,12,51.03,No
C00719,30,Female,New York,Household,2,No,21,49.3,No
C00720,67,Male,Los Angeles,Household,8,No,16,69.84,No
C00721,45,Female,Houston,Dairy,10,No,20,349.9,Yes
C00722,37,Male,Chicago,Snacks,9,Yes,19,262.89,Yes
C00723,45,Female,Houston,Household,8,Yes,18,298.48,Yes
C00724,25,Male,New York,Frozen Foods,9,Yes,14,36.99,No
C00725,58,Male,Chicago,Produce,6,Yes,3,289.62,Yes
C00726,56,Male,Miami,Bakery,7,Yes,14,7.0,No
C00727,18,Male,Los Angeles,Bakery,6,No,17,101.7,Yes
C00728,20,Female,Los Angeles,Household,7,Yes,13,240.1,Yes
C00729,30,Male,Chicago,Dairy,3,No,1,9.63,No
C00730,45,Female,Los Angeles,Dairy,4,No,29,20.32,No
C00731,66,Male,Miami,Snacks,9,No,29,42.84,No
C00732,42,Female,Houston,Frozen Foods,3,Yes,8,88.47,No
C00733,50,Male,Miami,Produce,2,Yes,21,89.8,No
C00734,55,Male,Los Angeles,Frozen Foods,7,Yes,2,197.54,Yes
C00735,23,Female,Houston,Bakery,6,Yes,19,183.42,Yes
C00736,61,Male,Miami,Frozen Foods,3,No,15,53.85,No
C00737,62,Male,New York,Household,6,Yes,14,11.52,No
C00738,49,Female,New York,Snacks,7,No,14,14.42,No
C00739,62,Male,Houston,Frozen Foods,6,No,18,267.18,Yes
C00740,64,Female,Houston,Produce,1,No,15,6.03,No
C00741,38,Male,Houston,Bakery,1,Yes,10,49.99,No
C00742,33,Female,New York,Beverages,9,No,18,81.54,No
C00743,38,Female,Miami,Bakery,6,Yes,20,204.36,Yes
C00744,28,Female,Houston,Beverages,2,Yes,28,95.0,No
C00745,54,Female,New York,Produce,1,No,4,18.75,No
C00746,53,Male,Houston,Bakery,2,No,7,73.98,No
C00747,52,Male,Houston,Bakery,8,Yes,2,145.52,Yes
C00748,36,Female,Houston,Bakery,5,Yes,9,79.7,No
C00749,37,Male,New York,Bakery,7,No,23,76.23,No
C00750,35,Male,Miami,Snacks,7,Yes,4,288.61,Yes
C00751,64,Male,New York,Dairy,2,Yes,12,27.22,No
C00752,58,Female,New York,Bakery,4,Yes,23,59.48,No
C00753,66,Male,Houston,Snacks,2,Yes,10,99.9,No
C00754,31,Male,Chicago,Produce,7,No,11,119.28,Yes
C00755,32,Female,Chicago,Bakery,5,Yes,1,108.6,Yes
C00756,48,Male,Chicago,Frozen Foods,1,No,13,49.51,No
C00757,18,Female,New York,Bakery,2,Yes,7,38.2,No
C00758,20,Female,Houston,Household,6,Yes,29,113.64,Yes
C00759,33,Female,Chicago,Bakery,4,Yes,6,166.24,Yes
C00760,40,Male,Los Angeles,Beverages,7,Yes,9,113.96,Yes
C00761,28,Male,Los Angeles,Frozen Foods,2,Yes,24,24.92,No
C00762,29,Female,Los Angeles,Bakery,2,No,18,43.48,No
C00763,27,Female,Miami,Bakery,6,Yes,27,211.98,Yes
C00764,49,Female,Houston,Bakery,8,Yes,3,24.96,No
C00765,33,Female,New York,Snacks,1,Yes,13,19.32,No
C00766,25,Female,New York,Produce,5,No,3,89.85,No
C00767,55,Female,Houston,Beverages,1,Yes,13,13.0,No
C00768,29,Male,Miami,Bakery,6,No,30,198.36,Yes
C00769,41,Female,Houston,Produce,7,Yes,28,106.47,Yes
C00770,45,Female,Miami,Beverages,6,No,6,184.38,Yes
C00771,25,Female,Chicago,Beverages,9,No,18,231.39,Yes
C00772,45,Male,Chicago,Household,3,No,27,34.92,No
C00773,53,Male,Miami,Beverages,8,No,2,112.48,Yes
C00774,43,Male,Houston,Bakery,3,Yes,20,28.08,No
C00775,25,Male,Chicago,Snacks,7,No,17,26.39,No
C00776,67,Female,Houston,Bakery,5,Yes,1,156.7,Yes
C00777,45,Male,Chicago,Bakery,1,No,17,33.97,No
C00778,45,Female,Houston,Produce,4,No,5,36.52,No
C00779,54,Female,Houston,Dairy,9,No,29,280.35,Yes
C00780,58,Female,Los Angeles,Dairy,8,No,9,392.96,Yes
C00781,53,Female,Miami,Household,3,No,4,13.95,No
C00782,44,Female,New York,Dairy,2,Yes,14,50.06,No
C00783,34,Female,Miami,Produce,9,No,8,332.28,Yes
C00784,26,Male,Houston,Frozen Foods,1,Yes,23,3.25,No
C00785,50,Male,Houston,Household,9,No,13,352.26,Yes
C00786,37,Male,Miami,Produce,7,No,6,343.0,Yes
C00787,30,Male,Houston,Beverages,2,No,14,10.68,No
C00788,45,Male,Chicago,Bakery,5,No,9,206.45,Yes
C00789,65,Female,Houston,Frozen Foods,2,Yes,26,39.1,No
C00790,46,Male,Miami,Beverages,5,No,17,40.3,No
C00791,30,Male,Miami,Household,7,Yes,7,176.19,Yes
C00792,63,Male,Miami,Bakery,5,Yes,9,22.5,No
C00793,52,Female,Los Angeles,Bakery,2,Yes,15,53.16,No
C00794,23,Female,Los Angeles,Household,5,Yes,10,9.75,No
C00795,35,Female,Los Angeles,Beverages,10,Yes,14,367.0,Yes
C00796,68,Male,Los Angeles,Produce,6,Yes,16,149.46,Yes
C00797,22,Male,Los Angeles,Dairy,5,No,29,117.45,Yes
C00798,64,Male,Los Angeles,Frozen Foods,2,Yes,30,21.22,No
C00799,42,Male,Los Angeles,Household,6,Yes,2,112.2,Yes
C00800,19,Male,Miami,Household,6,Yes,29,59.46,No
C00801,27,Female,New York,Bakery,2,Yes,4,74.06,No
C00802,47,Male,Los Angeles,Snacks,4,Yes,21,43.0,No
C00803,67,Female,Miami,Bakery,7,Yes,15,218.54,Yes
C00804,62,Male,New York,Dairy,1,No,11,14.7,No
C00805,22,Female,Los Angeles,Bakery,1,No,21,33.19,No
C00806,50,Female,New York,Snacks,6,Yes,11,164.88,Yes
C00807,18,Female,New York,Household,7,Yes,29,152.25,Yes
C00808,35,Female,Chicago,Produce,5,No,23,169.9,Yes
C00809,49,Male,Houston,Bakery,10,Yes,26,213.7,Yes
C00810,64,Male,Chicago,Frozen Foods,8,No,24,330.0,Yes
C00811,66,Male,New York,Produce,4,No,13,147.0,Yes
C00812,28,Female,Miami,Snacks,3,No,16,82.47,No
C00813,38,Male,Los Angeles,Beverages,7,Yes,9,307.86,Yes
C00814,43,Male,Houston,Bakery,4,No,21,166.44,Yes
C00815,42,Male,Los Angeles,Household,1,No,2,27.06,No
C00816,39,Male,Miami,Household,8,Yes,2,34.8,No
C00817,44,Female,Houston,Produce,5,Yes,5,143.65,Yes
C00818,66,Female,Chicago,Bakery,8,No,5,147.28,Yes
C00819,30,Male,New York,Frozen Foods,8,Yes,5,219.76,Yes
C00820,50,Male,Miami,Bakery,5,Yes,14,163.55,Yes
C00821,51,Male,New York,Produce,8,No,6,260.8,Yes
C00822,58,Female,New York,Dairy,7,Yes,28,238.0,Yes
C00823,52,Female,Los Angeles,Produce,3,No,16,102.84,Yes
C00824,18,Female,Miami,Snacks,4,Yes,16,25.4,No
C00825,38,Male,New York,Produce,7,No,8,72.73,No
C00826,65,Female,Chicago,Household,4,Yes,27,127.6,Yes
C00827,23,Female,Houston,Frozen Foods,6,No,5,126.0,Yes
C00828,45,Female,Miami,Produce,2,Yes,13,76.76,No
C00829,34,Female,Los Angeles,Produce,2,No,3,14.24,No
C00830,22,Female,Miami,Frozen Foods,3,Yes,9,31.14,No
C00831,48,Male,Los Angeles,Produce,10,Yes,4,283.6,Yes
C00832,22,Male,Houston,Household,7,No,28,178.78,Yes
C00833,55,Male,Chicago,Frozen Foods,3,Yes,8,42.15,No
C00834,20,Male,New York,Household,3,No,16,63.03,No
C00835,40,Female,Miami,Household,4,Yes,25,10.84,No
C00836,54,Male,Los Angeles,Household,10,Yes,11,28.1,No
C00837,54,Male,Houston,Snacks,6,No,23,33.9,No
C00838,27,Male,New York,Frozen Foods,1,Yes,19,29.26,No
C00839,27,Female,Houston,Snacks,6,No,10,259.92,Yes
C00840,36,Male,Chicago,Snacks,8,Yes,27,110.0,Yes
C00841,34,Female,New York,Frozen Foods,8,No,22,21.28,No
C00842,38,Female,New York,Produce,6,Yes,7,214.32,Yes
C00843,31,Female,New York,Bakery,6,Yes,12,257.46,Yes
C00844,26,Male,Los Angeles,Dairy,3,No,23,23.31,No
C00845,63,Female,New York,Bakery,2,Yes,30,39.8,No
C00846,18,Male,Houston,Household,7,Yes,8,61.46,No
C00847,68,Male,Los Angeles,Frozen Foods,8,No,10,49.68,No
C00848,62,Male,New York,Produce,10,Yes,5,327.6,Yes
C00849,30,Female,Houston,Snacks,6,No,5,290.46,Yes
C00850,21,Female,Houston,Beverages,5,Yes,13,171.15,Yes
C00851,18,Male,Miami,Dairy,4,Yes,2,197.04,Yes
C00852,66,Female,Houston,Bakery,1,No,12,22.29,No
